domain,release_id,source_split,source_id,relative_path,raw_sha256,raw_size_bytes,width,height,group_id,source_url,license_reference,rights_status,use_limitations
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-000268,000df88b-87aa-421d-8b9b-749d047f6f52,diffusiondb-2m/selected-20260926/part-000268/000df88b-87aa-421d-8b9b-749d047f6f52.png,0e0e46e0a571e1995ee24022b90f7bc153c8d0556a1f181da75d2fd4bb5d2806,433060,512,512,raw-0e0e46e0a571e1995ee24022b90f7bc153c8d0556a1f181da75d2fd4bb5d2806,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-000268.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,4e7fe4d7-a50e-4abf-b35d-710173e88f3a,diffusiondb-2m/selected-20260926/part-001854/4e7fe4d7-a50e-4abf-b35d-710173e88f3a.png,f4b7f6a80a4a6b4968827b682f0f1ee4297a9daf7d712ab821e475677dd9799b,441540,512,512,raw-f4b7f6a80a4a6b4968827b682f0f1ee4297a9daf7d712ab821e475677dd9799b,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,4ecc0581-5ec5-4c05-84dc-109fa9a71d52,diffusiondb-2m/selected-20260926/part-001854/4ecc0581-5ec5-4c05-84dc-109fa9a71d52.png,1700b5d51b9bbf7696fcd5514e1210b21e17b07025f2720b60c25ab43528fae7,833358,640,640,raw-1700b5d51b9bbf7696fcd5514e1210b21e17b07025f2720b60c25ab43528fae7,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,4f8df01e-74e4-485d-b926-04263f640993,diffusiondb-2m/selected-20260926/part-001854/4f8df01e-74e4-485d-b926-04263f640993.png,c33a74d08afb0481b2b92bd1712e42e47778f66c5183b212065a32fdcc0fc61a,409480,512,512,raw-c33a74d08afb0481b2b92bd1712e42e47778f66c5183b212065a32fdcc0fc61a,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5006ff27-0222-4c9b-a364-0d2fb0e0e657,diffusiondb-2m/selected-20260926/part-001854/5006ff27-0222-4c9b-a364-0d2fb0e0e657.png,b335442c21e083cad536cb5502173cb58fd4baed6a194b69c527b59a30d61f57,544241,512,704,raw-b335442c21e083cad536cb5502173cb58fd4baed6a194b69c527b59a30d61f57,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,500811b8-8107-4a92-9c26-78b15f2c630a,diffusiondb-2m/selected-20260926/part-001854/500811b8-8107-4a92-9c26-78b15f2c630a.png,97aecfaf7a8b81a2124218298300622e3fd3cf17d7a7cf24c96f611a8d56a8aa,489153,704,512,raw-97aecfaf7a8b81a2124218298300622e3fd3cf17d7a7cf24c96f611a8d56a8aa,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,522e528a-4b41-4faf-92cd-6757bc470c9c,diffusiondb-2m/selected-20260926/part-001854/522e528a-4b41-4faf-92cd-6757bc470c9c.png,dd44d287f95c0e53ce1f685acbbde92678fc878523c146f04a230aa211d601d5,561565,512,640,raw-dd44d287f95c0e53ce1f685acbbde92678fc878523c146f04a230aa211d601d5,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,523cb192-1a92-4ef6-af39-bf4bd03a89fb,diffusiondb-2m/selected-20260926/part-001854/523cb192-1a92-4ef6-af39-bf4bd03a89fb.png,3733a310902bf3977a39bf66dc776adb92a6750ec875b8e602249a1c067b5fc2,546080,512,512,raw-3733a310902bf3977a39bf66dc776adb92a6750ec875b8e602249a1c067b5fc2,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,52818cff-0559-4dec-b96d-75774ed0fc51,diffusiondb-2m/selected-20260926/part-001854/52818cff-0559-4dec-b96d-75774ed0fc51.png,6834360b075cf2951e6b33c2faa2fac5c1480c05116a8d72a60c410a20ee6cb5,393159,512,512,raw-6834360b075cf2951e6b33c2faa2fac5c1480c05116a8d72a60c410a20ee6cb5,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,52acda1b-ac1c-4256-a2c2-d7a22bcbf122,diffusiondb-2m/selected-20260926/part-001854/52acda1b-ac1c-4256-a2c2-d7a22bcbf122.png,b5df070f9c46526ac4832e7a934ce9ace05567b28dff9ff1781cb4abd99fa1f8,615310,512,704,raw-b5df070f9c46526ac4832e7a934ce9ace05567b28dff9ff1781cb4abd99fa1f8,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,52dad727-d8ce-46f4-88ac-cc2b6b178e05,diffusiondb-2m/selected-20260926/part-001854/52dad727-d8ce-46f4-88ac-cc2b6b178e05.png,b48c428c94901ab98599433e874047269eaaf52cfb7e12b0c1f1e98dcd3c4e82,429518,512,512,raw-b48c428c94901ab98599433e874047269eaaf52cfb7e12b0c1f1e98dcd3c4e82,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,530bba69-5018-45ea-84e9-1cb3653b4df1,diffusiondb-2m/selected-20260926/part-001854/530bba69-5018-45ea-84e9-1cb3653b4df1.png,54c9da73e0674bdeeb2f45598a63bd2d87f0f801c0d91ed0037ca043defc6d22,483149,512,512,raw-54c9da73e0674bdeeb2f45598a63bd2d87f0f801c0d91ed0037ca043defc6d22,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,53f8f1c2-a70c-4aa5-8309-a0ca4c9a30f6,diffusiondb-2m/selected-20260926/part-001854/53f8f1c2-a70c-4aa5-8309-a0ca4c9a30f6.png,2ae147b2885d2e1939d8a2356334be826317e826af40d9d7fb4c2f64bd930358,392374,512,512,raw-2ae147b2885d2e1939d8a2356334be826317e826af40d9d7fb4c2f64bd930358,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5431f359-f07f-4d16-af5d-1beb2a9e1252,diffusiondb-2m/selected-20260926/part-001854/5431f359-f07f-4d16-af5d-1beb2a9e1252.png,959d0048a6c70a0c212198537fa017afba33239c4fa80c94d69c6a5e7d997fe7,601895,704,512,raw-959d0048a6c70a0c212198537fa017afba33239c4fa80c94d69c6a5e7d997fe7,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,54ab068b-737b-497b-9e3d-a73e1e46ca3f,diffusiondb-2m/selected-20260926/part-001854/54ab068b-737b-497b-9e3d-a73e1e46ca3f.png,81cf90e160c5c1e91c3d00c704a7efc725566f12f215c973771be0ed8f0588cf,454797,512,512,raw-81cf90e160c5c1e91c3d00c704a7efc725566f12f215c973771be0ed8f0588cf,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,54f53d4c-78ec-488f-9ea5-f8bdbf39ece4,diffusiondb-2m/selected-20260926/part-001854/54f53d4c-78ec-488f-9ea5-f8bdbf39ece4.png,5f339cef0b5b6d9f28423f17208e27588592fc4c6021b7f799a3d093d30daba3,329360,512,512,raw-5f339cef0b5b6d9f28423f17208e27588592fc4c6021b7f799a3d093d30daba3,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5505e4ca-b107-42e9-961f-6725e47e570d,diffusiondb-2m/selected-20260926/part-001854/5505e4ca-b107-42e9-961f-6725e47e570d.png,98e323181d9739087439abdbe652eae53c886c3ec82bbd025740e0cddf5e186e,685600,512,704,raw-98e323181d9739087439abdbe652eae53c886c3ec82bbd025740e0cddf5e186e,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,55762a3a-fafa-422b-bff3-05bde810232b,diffusiondb-2m/selected-20260926/part-001854/55762a3a-fafa-422b-bff3-05bde810232b.png,bd09a8da6d72693eb14833d547df5e581b4561c81fa54a566b78a7fecc3d891c,815911,1024,512,raw-bd09a8da6d72693eb14833d547df5e581b4561c81fa54a566b78a7fecc3d891c,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,55adada7-2bad-4620-9f3b-6fba6ef10e58,diffusiondb-2m/selected-20260926/part-001854/55adada7-2bad-4620-9f3b-6fba6ef10e58.png,dcfa5fb817be7fda5771b72e71a6d28359becaa0be39817dc37ee27ff498afff,561032,704,512,raw-dcfa5fb817be7fda5771b72e71a6d28359becaa0be39817dc37ee27ff498afff,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,55ceed9a-2868-453b-9cde-5b33291ca5b3,diffusiondb-2m/selected-20260926/part-001854/55ceed9a-2868-453b-9cde-5b33291ca5b3.png,cd55cf2c8b31629201ee59261aa28d40abe5cbaf0c01f09a52471482767b299d,886095,1024,512,raw-cd55cf2c8b31629201ee59261aa28d40abe5cbaf0c01f09a52471482767b299d,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5632f131-0b12-46c1-8ab3-377b4ad05e28,diffusiondb-2m/selected-20260926/part-001854/5632f131-0b12-46c1-8ab3-377b4ad05e28.png,62d9fdba475916b94d71b73c19333f49bb461ec1d23c86b8862075b5385cffa5,718488,1024,512,raw-62d9fdba475916b94d71b73c19333f49bb461ec1d23c86b8862075b5385cffa5,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,57495aca-80f0-4a75-94f5-1a1f13763e4b,diffusiondb-2m/selected-20260926/part-001854/57495aca-80f0-4a75-94f5-1a1f13763e4b.png,01f823c5ce44bd7f387ae655c29505525454b1c6856b1f68a7f2d7f7442266d7,718062,512,768,raw-01f823c5ce44bd7f387ae655c29505525454b1c6856b1f68a7f2d7f7442266d7,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,580cee6a-ff85-4e9e-a85f-972fc633b1b3,diffusiondb-2m/selected-20260926/part-001854/580cee6a-ff85-4e9e-a85f-972fc633b1b3.png,3fbfeb0e308ec34f6746fbf8faa5a93cd84c9287519c9d5fcc01dc4c9e201724,359620,512,512,raw-3fbfeb0e308ec34f6746fbf8faa5a93cd84c9287519c9d5fcc01dc4c9e201724,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5874f77e-c93b-4813-bf9f-ca9c9ca04aea,diffusiondb-2m/selected-20260926/part-001854/5874f77e-c93b-4813-bf9f-ca9c9ca04aea.png,db145679a3d0d2e835042832defb39936658416c3132a7e5f6ce57f07c0ba27a,455512,512,512,raw-db145679a3d0d2e835042832defb39936658416c3132a7e5f6ce57f07c0ba27a,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,58a071c6-67f9-498e-a8b7-cd1de182911f,diffusiondb-2m/selected-20260926/part-001854/58a071c6-67f9-498e-a8b7-cd1de182911f.png,e5479e3de883b302371cab58a5bb15a31705ca3919cb82c03cdd18945df55c0e,675159,1024,512,raw-e5479e3de883b302371cab58a5bb15a31705ca3919cb82c03cdd18945df55c0e,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,58b40319-6ecb-4075-89ad-a954da5dffd4,diffusiondb-2m/selected-20260926/part-001854/58b40319-6ecb-4075-89ad-a954da5dffd4.png,aeef86583ab627202cc642df010a5a80c769c3dba62d709421db162e9e20ac2f,472632,512,512,raw-aeef86583ab627202cc642df010a5a80c769c3dba62d709421db162e9e20ac2f,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,59c882c0-0375-410e-953b-7970692f4d1b,diffusiondb-2m/selected-20260926/part-001854/59c882c0-0375-410e-953b-7970692f4d1b.png,3da8b087dda10236bb73ed176c0e5fa3456ac2c90d06931bc792595c7c00b388,853886,640,640,raw-3da8b087dda10236bb73ed176c0e5fa3456ac2c90d06931bc792595c7c00b388,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5a7aed1a-7bd0-4656-81e1-f4536fab3e96,diffusiondb-2m/selected-20260926/part-001854/5a7aed1a-7bd0-4656-81e1-f4536fab3e96.png,08723513cb51c7a444b87143bcf750b521f413942dc291c5d7258837d409ee3b,415723,512,512,raw-08723513cb51c7a444b87143bcf750b521f413942dc291c5d7258837d409ee3b,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5b67a939-5347-4067-b58d-d0bd1b8ee4e9,diffusiondb-2m/selected-20260926/part-001854/5b67a939-5347-4067-b58d-d0bd1b8ee4e9.png,1b9626844758cea662fd0bf9cd37283acf8413723cfbd8ca73c6a92b50a51221,1027218,1280,512,raw-1b9626844758cea662fd0bf9cd37283acf8413723cfbd8ca73c6a92b50a51221,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
diffusiondb,diffusiondb-2m-fb620fbe49fa4420e0734bd9c0df11f51176b61f,part-001854,5c81d6d6-cae5-4200-9ce2-3ac73862aefb,diffusiondb-2m/selected-20260926/part-001854/5c81d6d6-cae5-4200-9ce2-3ac73862aefb.png,113c89c781621f52053d0389a1ec04d0a5e1f6749e678a56fc9194653a16d6b7,939164,1088,512,raw-113c89c781621f52053d0389a1ec04d0a5e1f6749e678a56fc9194653a16d6b7,https://huggingface.co/datasets/poloclub/diffusiondb/resolve/fb620fbe49fa4420e0734bd9c0df11f51176b61f/images/part-001854.zip,https://huggingface.co/datasets/poloclub/diffusiondb/blob/fb620fbe49fa4420e0734bd9c0df11f51176b61f/README.md,pending-image-rights,Local restricted academic research only; no redistribution/public figures; no legal or visual-content certification; curator CC0/terms claim not independent rights clearance; image/prompt NSFW scores strictly below0.10; metadata-screened not visually reviewed; no prompts/users; canonical/near/user dependence pending
